ASV,ITT,IWS,STT,SWS,TTT,TWS
96db229e34310cd6abcbc7b32a39eb1e,0,0,880,83,0,88
1a310adb7ca2c4ee6c7aec5a8bc14602,0,860,0,0,0,57
e935df2121058215c6e090e9c888a5fe,22,0,176,763,11,63
4b5ba8b5693a702fcc99c72117ec2e4d,0,38,0,861,15,106
701eb10a33109b1c155541aac27182d6,0,645,0,0,0,277
3a1dde207e40b02833a6d2aadc1af504,0,0,1048,0,0,0
769cbfa77d97caac9d1733fb359b3bcc,172,179,21,31,117,416
3307f1f7aa9b41e49869e936009eab01,290,35,42,90,486,0
554e345a7caa36a7e88e5d294214679e,191,523,9,0,84,143
7a5a3c7e1995e8959a66a9447eb64be5,157,158,31,0,440,98
d65a391926c331c58d1b47d7e36bac67,312,0,572,1,81,0
5be99c5fd97e1568b84751990620f339,541,0,0,0,396,0
6fbcadb5dfe79a18355f9a1c5ccaf8e9,74,636,0,0,0,255
e099119fb09e1da2c2328fce83383554,575,61,0,0,69,58
710f447b1f94689e387dc16633c53eb5,227,0,105,210,340,0
3896add067c152833a090ae74bebaa1c,12,838,0,0,7,51
9283c7fcf595c5a15d33919d657cc638,64,2,566,256,113,46
647b46bc5fa0fadf81008c9a121c2dd2,0,0,972,0,0,0
5265facf9a46ae2dd80a54dd8d4e6fd1,643,0,0,0,275,0
5e16366d6bb1258572454cea4b7b1453,548,16,8,8,126,125
b4adb09defc8f65e12855706a0301acc,0,195,0,12,0,705
15509d77a66ad26bbab99a6248d93906,536,96,5,0,132,10
2b1f23ecc167e672f34464fc8fd6eae9,0,0,825,205,0,0
c75ea51ae591ca47581cb83849a5977f,36,60,0,92,13,880
ee27d2d9630460045732ff646aa6eea7,41,0,1035,69,0,0
2cad5106d15e5543932b74fe5f13556e,306,55,229,55,177,48
d44061f8bb98d1cd23cbedc9b964927b,0,295,44,0,237,441
e73cc1e0133410c6687967defba15f98,605,0,0,0,170,0
ffaaeeedff2c0260533887d9b88a3393,123,15,578,6,159,76
91317b4b6c019cba95ac3a8a61cd982f,85,5,330,95,238,198
49475e5df8f588d4c507467118a28dc8,0,0,0,873,0,162
94980c084d59906ac608533b4024c626,0,690,0,0,0,267
9d683dd6d39f00d130ca53cc3990be9a,0,0,906,140,0,0
ca28ea297f3c57e5705d47767dc81438,410,56,88,0,251,0
9ae15bfabd51423038a9487e3015024b,673,0,0,0,0,0
c9de210c5a513e7749d7e67ce403d19a,75,76,338,23,397,15
92956cb3efcb56fcda24f67a38ecbbfb,76,0,0,155,773,0
2befd26cee2c6e3448d2758700a7d9f6,183,390,0,0,183,118
ae5fc476f4e222c734e9fda28fe80fd1,53,0,735,0,109,0
7f3ed2689cacd7ac9325edb4d7a41cf3,0,0,0,0,901,0
3ebe1f3e6b692a188ce0c7aad5d45827,4,763,0,0,5,79
2ca630e6fe323741fd0ff17cb8372305,0,0,715,305,0,0
bd77a4aaf4db4ebe0f8e369bee85a34f,575,14,0,0,228,0
60b1e545a13944a31520e1fc9ca6c684,0,0,909,96,0,0
5dcfcba93768dd9ce9311974df0db8eb,39,285,0,0,0,1044
190654c7a5e986555be7c593dbae8f69,126,394,0,0,12,427
24aeefae8452ecba9e6e0e60bee56421,349,0,179,109,243,0
770441c72faa5a0f6e6bcf424ae4208e,0,8,10,979,25,0
3908186e5750820bac42c6f8700414a4,270,0,0,0,660,0
62b48fadd7a3f6ad143d63d8019965a7,0,0,993,0,0,0
3be867818004ac1cd3cc0c2e67e83fd5,0,0,650,327,0,10
4229ce1158847799596bdf714c2b2ca0,335,0,218,0,213,0
2236a863abee6bbc831d64be0c3c68d6,0,590,15,40,0,288
714dbc5622b0bae3d0957ed3f43f891a,0,0,949,0,0,0
768a60c10989075352ab3cc0acc78e15,0,348,0,0,0,514
a22e9d5358b316d467477ef294931321,79,779,0,0,61,51
c789477e32dac6de0eb2b7c9f65480b2,0,94,0,822,0,0
7dbf8044196ea8cc894577991fee5afb,0,0,873,0,0,0
051ecc0e9a32eb7cda15500d2fc9af64,424,27,0,0,356,0
8ee4780ea748d43b6ddf1dc0c0df2049,296,0,0,0,615,0
6e37f714cad6a105520a45c6bdb13dbd,145,277,191,23,119,123
8733e5a115286853f7b9cb43543183a2,0,0,918,6,0,0
4d6f186cb1df248e79668c346870e999,0,916,0,0,0,0
ade5a8d6392675b6c40795ab9b7c4237,175,0,2,0,639,7
ed403856031afedd6752cf3a6ec61569,599,47,0,0,76,39
312f16d0e32c19e8b7c942bb7f670e74,227,0,0,0,591,0
f258a7bd36b4efabd71968f3bc970c34,0,881,0,0,0,0
7079566bd1959d62ea1c7923159b7a3d,245,25,0,252,316,0
884ea7cad221d37b993a0fa86c3aa5bf,328,0,51,0,451,0
66da96843acaee8df6695f0323168742,0,46,0,777,0,96
dcadc0253b1efa1d3a4fc47bd70646eb,0,0,859,78,0,0
271efb25f6f42b0a1baa970cd6c2b706,463,0,165,0,144,0
32115cb51fa445c3204d7fe587ef7f51,0,747,0,0,0,258
832a2b760188fe28a36d8d7a7398a1e6,387,2,54,45,200,104
6080150dfe37cd6d7cc47ee56071308a,569,0,0,10,90,0
2938ec2779c36531259efaa9e386c9f7,95,641,0,0,115,10
7acabdd1f7ecbd633d3357915b0cd281,0,0,29,0,580,388
d60490020146e7dfef4dce688b7fe81d,17,621,0,0,11,249
eadc723630ab0f5a5b38f9ae64319ca9,497,0,0,0,157,27
8570005ac1210878e749fcac8e25c06e,295,0,7,8,325,48
2edcb900c32e3d268d3c5ed2de7dc3bd,195,17,19,0,493,0
bf38d29f0b975ec0abcc5944f4959cce,0,0,796,82,0,0
020c2a36d603b1f33fd4470519d0001c,125,160,0,157,392,72
2eacd2d5ba9547de7bbd0df089add4f8,244,0,82,19,80,364
9479842e617966720418325acbc6ae11,0,169,0,7,0,585
a22784da8d04270a1719f3b061c26bb4,65,27,311,0,322,79
5266abfcbb0b51090c64b82a694c3dd4,106,0,0,0,710,0
c9b8db8caf666c9eafb0214abc533eae,127,0,0,19,37,559
c309aef7b6abaa62cc4b81130261d724,5,0,28,873,0,0
71404be09fc5453bd7c39249fa7fe970,19,407,127,72,51,98
9f775c87f56adf970cf6428269d34ac6,4,0,109,343,193,199
0a898d046554ba89922119c2d6145865,0,0,0,1033,0,0
f88f0a99af26d81b7de9c3719000e9b3,0,843,0,0,0,0
612996e2022fcb36ce8b118ceba02a7d,0,0,746,190,0,0
b5761315e13822b0ae473e6c5f0b74f1,0,505,0,0,0,234
7b8fe6ced40068312b04832e57b94127,0,0,897,14,0,0
25731efc26f7dc2c3bdd4b6e48eba305,99,52,0,0,136,524
449d215f8209e08c110bf48e5ec7adf6,239,22,246,0,182,151
70f26fdafba9e63913a72c5a78259fdc,324,31,20,16,155,161
5cc4e0b2960247d396c82a4e68dc8edc,264,35,30,15,290,95
aa3e4f45679cdafe6d03824399feac41,0,0,894,0,0,0
c7d57892d6bf8efa95f97d6102d0ca9a,0,0,841,29,0,0
b5c7d6a69b905119cf55cdcf18da48eb,0,0,891,0,0,0
1fcffe31a021e2c19708409c5cf6226b,308,39,0,102,375,0
fa13120902c2377b30d0f952850866fa,231,41,207,58,181,36
a8eafcc66f222ed14947b2179c816513,26,54,42,0,0,689
d52131545fb20e6ca3431f1d889ffce7,0,734,0,0,0,16
30096767c1ac7d1133e9dbaf4f937593,7,792,0,0,0,40
0470f4da9c0f6a56c220437dee9137d9,0,0,674,215,0,50
e6b6ff60f4a22762f50e753b052f25ae,38,601,0,0,17,158
fef0da70a22c236104f4c16644faa69f,168,0,0,19,482,24
bcc22c72affe7f386946056c8a4d738e,0,189,0,7,387,355
1582ac9f4e5309bc6b5140e6cf93aecb,537,0,0,0,98,0
4df96bf354e5cef7b03f6e654ec53816,271,42,0,165,291,0
761511cec4b5ae2d72d5c68bb669b448,0,697,0,0,0,56
a17c50a616e13af98288f392aa1680af,427,0,81,0,131,0
d0855c29c251c2223fa348963b97b15c,381,0,0,21,265,0
de6a0789df07a05cf0d68d748fe568ae,297,208,0,0,204,6
63a6d05aa02c68dd4d2a71271ea9afab,271,0,128,0,302,0
ac089b7c76b8026848dc5e53043ed634,175,11,150,15,252,76
1933ac7e5faf6244d1cfacf7e2f962b0,0,372,0,0,0,396
6b315f08e0768a75fac2e33026b2bf5f,47,236,0,368,172,0
d3d09e124d971b0158273dde87389663,98,232,48,19,119,196
4e08539db6364b85f5ca0e8783272b06,71,16,346,230,119,13
1832f2f4a3aca5d21273da97633cf173,0,0,695,169,0,0
6a4996d75d501d38e0c99af4a1973f48,0,0,0,0,0,1013
e4ee05bbf4ea42bb7404e560a5998628,371,20,0,121,230,9
8613992aafbd19aad8ac358ff0361ee3,18,167,42,0,0,664
e4e130aadfa7ecf55adfb4b8caa3f00a,0,640,52,0,84,0
3e5cb68356aeac941d25db9cab6a9d3d,344,25,63,0,205,4
6bb5b0fd998444a0b9350e82fe477bf2,233,0,0,79,420,0
5fa6dc10c31226c2657a718599312616,0,0,459,368,0,0
2c2c9c70fbc51f737b7613d632161917,0,0,0,822,0,0
45ca864aba889cca660d68dba10e5221,0,0,0,830,0,0
81bc354d69ee2b6be47ccd9077908d98,11,0,161,137,558,3
47794ce6b601901a0232b17d166a6118,0,771,0,0,5,0
fa51c3edbc5ae882d1048c01c28a04a7,0,704,0,0,0,0
3f4ed624f5d48912e38e325830488c41,0,0,28,742,0,33
55981d375775ff88bc9b11b1e330c8b2,250,0,0,0,375,103
203f2a3480b919e97ce5fdf031d98668,0,44,0,599,0,186
45054c30d7ecc1b1a3878373324c57bb,183,0,17,0,564,0
b9bcf4f01540d6918175558a1d4262d7,0,752,0,0,0,0
14480dc444b12c3bf498d3c47bc81b3d,70,122,389,119,87,0
a889f6e0dfe2b159c349a33d8c007a1a,0,30,0,0,687,0
fa4f5d26f94b9cfbf2f74b8a1b53ac30,97,0,575,17,15,6
c875934bc3987d73e6278c141080d296,0,385,0,152,0,278
9a18b3e5b4a12118afc37eda5ffc0464,77,0,0,65,620,0
e68c674b1a1a7605afd87276062dc93e,36,0,381,318,84,15
74f2cb1e245f569ecdd934272645bb05,0,290,0,0,0,393
d8191bc3f061bfcf3ca9023d66a6432f,0,482,0,0,0,292
768e3566f5ae73cacd4c542c2741ef76,0,734,0,0,0,0
5cbb91db3db2eac6d68d0aac20d5abe4,213,129,0,465,0,0
eef2e681c9e32f1c27b37f62eb7f1fb6,435,0,13,0,111,0
e213682ef60174d7d1df5693b2e9db4e,22,262,87,35,63,238
b4cbf8b5f48ec4b85105aa56cbca7d67,150,0,0,131,476,0
8bfbbac963511ebf4b8609650a029a62,0,770,0,0,0,0
0516fd825b31b1c642d0937c23199b8f,37,18,410,203,5,82
73add5645cd73797ba48038f1226ceb6,0,52,0,0,0,640
49e6948b2595dcc4ab143831a3e72eda,0,4,0,547,0,177
b65b35f89449c4f52e677bd073e844f6,390,0,0,40,217,0
50d5ab99903bd8d7e2af869bc3167c60,361,8,0,0,260,10
7e9b32cb728623cb669edd5d5de70012,483,0,0,27,44,0
eaab602f198fdbd2f929038e85012d41,8,259,0,0,0,437
3e79bef67380a31c27bf12fdd8408998,14,469,0,28,2,234
66b39b3cdabe28867280d212e1b2b2c6,111,0,339,0,254,0
dba682409a748b26ce327b1b112550e9,0,0,606,198,0,0
d526d1a358c5c6c3cf900ce27ae9cca7,282,0,0,251,158,0
7f57ed5dc9a78edfe7117de852450bfa,0,422,0,0,0,288
a99652a3cbe93c3717ccad39abf8650f,32,71,0,265,0,326
878f54774fa85d8bb19e6fbabca20377,0,0,364,318,0,72
e9f15933dcc0a44e52d4421bb482ba8e,245,23,11,0,258,95
1d2a33b40acf001bb98667cf41fbd74e,0,0,544,238,19,24
2addc4d2868a76112b88e34b938acf7a,51,0,0,38,694,0
95b7ca5420d297cd6aa607b4d70451ee,0,0,667,4,0,131
68b9c620dc518f599cfd69a722e8911a,0,473,0,0,0,189
795ea35b528f8126335aeb8b43a04617,0,0,463,300,0,53
62db4743db375ce03d12d7b0fa030c48,4,350,32,136,0,187
7aa7e7b6b494a6738a878687e5606929,516,0,0,0,0,0
06ad92b8571a601a6ba26f122d2b2a55,265,0,309,23,84,4
844b49faa4d523e54a8ab1991f8e1f0f,373,10,0,0,258,0
4c162d4d8fe0e3a63cc34bc49335da52,90,0,246,55,291,0
9bd2d0fd5ae152fcd23a3c522a0e81fb,586,0,0,0,0,0
641680d96815358419174bfd81894682,0,0,0,0,683,0
159444bc0b813da46a659d21a4d714fe,0,0,357,375,0,0
00de18386af8215012d546ccb03a69c3,174,9,1,82,469,0
2cebbcc181f4e2ad590191568dfc185b,75,383,0,0,16,181
76fef03b22816575585a912cbf5f81a9,0,0,43,674,0,17
d4cef46218192cb939fa1ec209df100b,0,0,47,617,0,53
08134929724a40a110e7de581d05bb7c,435,42,0,0,83,26
7cf66862181370e6c0395226dd21edc4,397,0,0,0,195,0
a2c4c73accbf4b198ec43d4887deec00,0,0,853,0,0,0
8db9bf7b0db81cc4fa28380f9e16153e,0,389,0,0,0,236
ae5b55e30082ab894baccb6216914f0f,0,111,0,0,0,494
48fa477ae3e6231171bfd30bfee71fc7,0,637,0,0,0,14
751c9d9ea1d3d14b195095cefc07f76c,436,0,0,0,142,0
12d7c934a539cef3e90156a149655d0e,341,0,0,0,221,0
271f7cf1e487b8352ab7d8ef3a7dc732,0,684,0,0,0,0
a535dbdedfd700303043ed53baa15b06,0,90,67,142,0,352
7b4dfde81d6f01a493ea1fe67f387623,149,17,0,57,451,0
3e22f29e0ea74c09016763c20d66cb1e,0,0,0,0,0,695
07b9db0375df4a5e63c8a479145d4478,111,63,0,205,196,94
2a079f8c89700d3170a61e2522b27deb,0,531,0,0,0,125
8905b0dadd1fd418d76bb9319303743f,0,0,57,643,0,0
72db445287b2d033eb8b11aad643e8b0,7,26,0,111,0,560
288578c64cfa07630495ede04a47e901,28,397,50,0,6,120
48d29eea5e28d5c74a752fe09916a2ee,0,0,73,578,0,0
390716bea94392a369cb5a3e3a7b33f9,122,65,0,329,207,0
301df113e5d2f53402f8dfe963799eab,516,0,0,0,0,0
6595e5202299a176ec108c52c3deacd3,25,323,10,0,0,242
420e5a3732746acbcbb2c11ce35c9990,277,0,0,0,367,0
2f3eafb486c3b227ec125c72a810ca8a,192,26,59,0,345,0
b443609207385beab7f4c4e61e587a03,159,0,0,14,425,0
762facf339b485a7d82a2f3fdef5d772,0,0,621,128,0,0
46edd9a681a1c394007859666f76d477,4,0,3,132,650,0
08cb09ec2a508a9e64c3fbe8fe445bae,403,0,46,0,111,0
76d907de8c2ddba78c4bc15db22015a8,0,54,0,0,0,526
ce5b74e35ff894bd8e60f5d2a254163f,29,0,0,812,0,0
9456a74e8ca739bed0d33c24e19729f6,20,57,0,0,575,0
98e5e1ba0bbb5a96ca6991971980e95b,0,438,0,0,0,305
838d86b47ef4ea038484750f60e8e8e8,0,0,672,83,0,32
d7ebf57a481ec1ef4e28fcf5ad49a55d,466,0,0,0,0,0
1597cb75955b213a54481552f0b9ad6d,0,571,0,0,0,0
91bc4b53982c209cf819a9e10c5aac2c,0,213,0,10,0,366
5f79a66948a30a680fe3d392941d8f79,0,655,0,0,0,0
a2214e1d3121f4a983af12bce41ab031,0,0,0,224,0,501
c21488f971c875fb47fc50a74d261eb8,29,15,0,0,450,148
f3ef4c4382e3d38a1bd44287ca77df29,270,0,0,0,302,0
69b3734c5d9ade140952496012cfaf5e,197,0,0,144,303,0
86dae99b8c5352abf3a6b419ec1ec5b5,204,0,0,148,318,1
e645157a8c79181c5ac478ffc3a3e975,89,2,0,104,462,0
24c153463453ac3f9ca4dfa84b8e1962,0,0,511,183,0,0
53bfb897c5d63c73a5b9c37dfd3a647e,64,0,237,15,322,0
473dac310b575c3a60a15fe58a713cb8,78,486,0,0,0,0
c344f7500eb64398267ebe92ca6079b0,61,76,298,0,299,0
88fdf14f7fb67f21fdb32c2f3e413727,0,90,0,0,0,478
682f9e77ff5e389813482da1fa4aa710,0,512,0,8,0,76
8c5f6fd7dd2e56c436ea2d0f19498869,0,0,586,148,0,0
97e37a6b294e3cdb4a9977bb653171d6,191,92,0,0,323,0
c028d80f578404fbe865854054b04af7,0,94,0,0,0,453
1c054a12912c07b9d54f017a57f8d418,117,0,0,0,539,0
4449afe53228c1387cd54c4b1e4ed33b,5,211,0,18,15,388
1f73b6e9597e9aeb951c2e2a2736c3e0,55,107,0,0,468,0
e8b33446e2061105dd7703ad4d1ca443,222,224,6,52,90,15
4c87523f07695269d1e32dc3c5acbdd5,21,0,334,389,0,0
7ff346973a282aa55de296afdb5d74af,0,0,636,28,44,0
e22c3ed2434c4a927c3e75ef97cfee13,175,0,0,0,384,47
b13d1ce1de90fc0b58d037da2467ac41,184,21,0,57,403,0
bf02b71d5178baf4b56c493d980b2642,157,0,0,0,449,0
55f9177a6e88d2fdfc3e645442f2cf53,154,0,0,57,404,0
d8cec3aa63e926aa8372a0e97a4af370,0,503,0,0,0,111
c23383068ae06f67e20c8da2808d282a,326,0,0,55,186,0
c39e15de7f8295ecfed0969cd53b2126,0,0,452,26,138,0
b618fc74ea6d32560c69494fae29d48f,82,0,0,29,149,364
c8254373cbba9f91b238373e492d90cf,0,624,0,0,0,0
5c4180a7602846a245a021753cb873a5,20,411,0,0,15,102
36a50f18379a021f7dd293167859ba77,366,0,0,0,172,0
8ba51c6635722fbf0f62efb171b52770,0,0,706,50,0,0
1c3d6fdefa7f9f9c7b9556387d9539aa,152,20,0,0,34,366
121514c34f3585f77097bae0ae149589,41,17,4,0,584,0
c0d4d2b2e942a29e3302f60add0a030d,0,0,691,1,0,0
9770c2f2f0f50b3336fef6ab9b79b6a5,11,0,90,184,353,0
c7920f5ce795aeaa42a7330eff2e8538,211,28,0,122,175,25
3d34a9135c09a42de8b6ceee5693bf41,0,319,93,60,3,112
476271450bde8ac513128e80eaff0951,0,0,690,25,0,0
462ba34fb70bcaf21c13f072311ced43,0,0,517,175,0,0
ea9d2c9d70152012d493d5953d8b41de,140,20,0,145,269,0
50de2626326370b81399a3f30bdf6b4f,8,465,0,11,86,0
0afa5c6055a6b38172572b3ec7593584,0,455,0,0,0,99
624b3b8446613220a2ea70a879996112,112,0,29,0,426,0
764a647f512b1d92fc8790ce38e73d84,0,0,0,0,0,596
8801c9924508c956cd78a123089f6850,10,497,0,0,0,92
7f9f3302ae9cda4b480d693e9e3bcf80,0,0,42,310,43,277
b67b66cf5b245474cbf32c9bbf434da9,0,311,0,0,0,233
5ad08f5a8b8accf60918ac0b0ff15fdc,312,0,0,0,228,14
742f966e4e0b79babb8076bc988b170c,151,16,0,102,288,9
79c18ec88e3d4a3650837e44dadbdeef,0,0,670,0,0,0
1cc5b1248ec4ba0a1797cfbb8c7dde69,0,44,264,269,0,64
211f49fdb72f9232ab2cd3488375fb92,0,0,564,73,0,0
f4390751cc9d6af2a0a59f492c05b25a,0,0,622,69,0,0
4cb7ca2bdf65e41f6324ac10e5160606,186,12,5,179,226,0
a31343c8616bdffc67e352fcfec27017,0,45,216,181,206,6
48413898f3c6a8c32d7f652a89a5d833,73,0,0,0,442,0
75226a34961e7178e043576fe6489cbc,272,0,0,80,190,0
03d0864275ffa173ba848eb1d370daa6,170,80,0,42,224,0
35e41dae745957684a93e24ca7620e41,0,403,0,0,0,179
6305d33a9724a47404f1260fdab94965,222,152,15,0,50,73
eea19163f36d57a415cc86158eb3c9bf,183,0,4,130,230,0
437fb1dbec5675e3fde555f0122d2db2,267,86,8,19,161,0
709797316960a14902337b56aa817e65,176,96,8,0,180,81
ab21df01b4afcf6702c7783861b46e58,18,561,0,0,27,1
0f1b1b6a7585f4586a09eff410aa7ad1,0,0,461,0,156,0
f08ccf545d92c6c50e4576aa7f303ec0,300,0,0,68,170,0
ef54089080f4cd1ff69ce041bc67dff4,0,191,0,0,0,336
e307c2c4e97c99077dff18a8c85de57b,0,230,0,0,0,297
f7f333dfbd598070147f2d71044066bc,0,82,65,0,0,399
feae08080074243344a12135bb67ed48,111,57,0,33,376,32
dbb83476edf47edd0c193dfce4c4eaa8,213,0,25,0,182,114
22909565f009066510bb4db610ff326a,0,0,421,226,0,0
ec56dd0ad03f25d0787d9fcf2b6a6c6a,0,456,0,0,0,67
d47d8079ce4160fc003bde985b2fba98,0,0,601,0,0,0
48e2a858c614f28c67009c0e98082593,0,0,201,149,19,234
20b79b18cbfad71434ac9c89fc5654f4,203,0,0,124,242,0
f05520339fec44fa0e110765dfc8face,0,0,524,63,0,0
3875a56e690205409d22a98f3a6536b6,68,0,0,180,263,30
4967b72aab1ee102b1b971179670b51b,258,99,48,0,64,0
68084402ba50c5318fb1062026beb58d,6,5,0,18,622,0
7d8cc37fa8cad418deeedb6c84f7a43b,0,0,619,43,6,0
b8f3e591300c393fcf6f173958bd5eba,128,106,58,4,45,139
1caee876a0fe52a8ddcc6ef01c8b98a6,172,20,16,181,213,0
f87b0f5fb50c2eef25ecc604137d748b,317,0,0,0,115,0
fa75f975431f52b784f14e4dea3c9054,0,0,0,0,563,0
ede49b36811a568568005fdc8f837617,0,285,0,0,0,219
e8accbbab64dba2fe98edb7072796cc5,0,0,314,110,43,129
cee0dd2f422aa55441b9841350d7eabb,0,0,571,0,0,0
1ec56b1a28d87d076907336db81c2f11,119,0,0,0,479,0
0854c2f54159cb0b13c526585cf3bd00,34,0,14,69,9,365
78f3deb824d407c7601b2a80fdfd8607,0,394,0,0,0,63
8628b1c26163f86d673d706e78a7dc97,15,0,244,187,245,0
a8d0b4d9d96731e9670861c1991d71cd,0,461,0,0,0,71
19e8afc96fbb6ad7bed70092986a8a54,0,0,608,0,0,0
32e8e8bd0346a139c841baf22f1fe2d2,141,36,0,233,155,0
d30ec6a7ed3f2a53b1ef1e93a14b8cb3,76,14,0,53,433,0
d906f1a9a0e429933c719ff97155718b,0,570,0,0,0,0
317c1c60d1c49b3857282ad38125cb7f,63,0,0,198,358,2
68d11ce4b0d37a49e60e6bfb81444d71,0,0,351,181,0,67
8e6bb487a7791d2d37586043d242a664,207,0,0,0,260,0
96dccb53652b1339d3b3642a5876d8f1,176,0,10,111,220,0
3ab6ec06129fc2b9b9144767e80be3b4,40,460,0,0,29,0
66d2b628187f8fa3b00f5c3628cc161d,245,57,0,25,208,0
c2c77b8e88e01012f801f28aa18bc08c,0,0,602,47,0,0
97a7fce8cdd13b1e08878a12b1ece4fd,0,388,0,0,0,127
a5fa9d359dcc9494ef7f11385003743b,0,164,0,0,0,361
eaa24bdef87917a58528099e555c3436,43,458,0,0,0,0
395dcafbe3861e87807a493427f38eba,307,101,0,0,67,0
e1d52d6a5cf4423f1cc729663a8ef573,0,354,0,27,0,111
98d5b886309f464581f82d77ffeda963,266,0,0,0,199,0
77e7e5a9e1c9ac0a8fc12239b25e5473,0,334,0,26,0,199
1d4e55ccdf77deed0e40982d1b53ff99,0,506,0,0,0,42
67cc349691fb80d66d4b2cad3f2071f5,0,0,0,559,0,0
aafcd904b83d8f5526b83d1a5ea8203c,0,0,590,0,0,0
4cf2f99668b89ed101affd991efaac53,146,16,201,107,16,37
adb2f25e8c6b9541d1d5a8ae6a61e660,105,26,0,23,398,3
f4695ee01d628f4eb72facedd2b6cc04,0,0,113,415,0,86
ee1800da494ba77e8e1d7d2e59a9a589,0,0,607,21,0,0
3385519fb7d598012b5f5bdd69c8288b,0,199,0,0,45,243
c2883f7253badd01bc853f2dca5ba9f2,0,0,0,714,0,13
17206309362d5bd961f766a0fe535974,0,0,601,0,0,0
d667206da4ed92f2af1fdfd777713dac,321,0,0,0,100,0
a0a1b23149522f66b56d02ecaf05dcbc,0,515,0,0,0,49
d2b1c2e5fbe6d14172b3caaf550c3753,46,0,0,382,174,0
7d95d8417564fd29645c9844a7908af6,300,61,0,53,5,53
3890e15d10fcf672c8ed65cefb60c1be,134,149,0,0,79,119
48ade911fb80c7e234483ca1b3d29660,0,212,0,14,0,257
2a41770ada426f5cc583aaa9b44e463d,0,0,364,218,0,0
96949175418a2b381cb84a9650494c07,133,0,0,383,53,0
fc42e723c28bea14e9e30b0e07346932,0,557,0,0,0,0
6f02f49ebc1220f509e8fa7cedcf5faf,35,292,0,0,10,205
0808fdf5a7ca966fc1a60393691bb308,38,0,197,90,164,16
b7ac0bc559a12538548ef7ce2f485586,50,51,58,138,258,16
612a9dda8cca68e8c41bc25f4612da70,220,0,0,2,184,0
595f90d8161abef35defe5cd03176586,0,0,0,18,0,513
3e73aad4af620af3c0922288327970e3,0,0,409,195,0,0
b35cd3eb0adf6a37624c10a9007a7119,0,0,539,24,0,0
a862f126d76da2d4e3d238f1a2a02d4c,0,0,499,0,0,21
0fc441a149fa25d0a1d67e0ff2eb4ebb,0,0,536,2,0,55
c7097d0c1660c629d26acc72bd3cbdb5,179,0,0,107,94,39
b36dac74d0dece350ba02e35b0e86ff7,100,389,13,0,0,8
f82926fb67c182a01654eaf66ebd34e8,0,0,564,0,0,0
987869ff61a2f9aa291a016392a0b72d,0,0,280,264,35,22
6bc63d736c0971f04d7a996c5dd96633,196,0,0,177,103,0
db40e4ceb6768052c701bb60753eb95b,0,0,456,71,0,0
7be6d1d8b1e5f299e14138de15fc40c1,158,7,0,123,223,0
2d8bec17f4516618ab6e03e826fad51b,0,0,86,214,19,224
84b1ba8f058f3f8b5324c9ee33a62011,0,119,25,90,66,176
ef15c7f5d470031babed578766b6ac8a,14,188,60,0,43,152
f3e9d3e8f9fe89d3483c32a6bc7ec32b,167,0,3,18,242,0
4eb6d357f73384570623b22bc271fb60,0,0,0,0,0,453
a6bd4c590a881e29d9c67732e5c2bbee,0,524,0,0,0,0
feccc08cf002e8850e196c1505265436,0,0,0,169,0,323
51d6443c462667057933a6df857e2076,0,0,323,193,0,0
44a1f9c8c0e0ca7fdca264662d2d7faa,34,35,168,0,0,296
49b9f87fc29d5735d2a34423a518ff65,0,296,0,0,0,154
def70e1254bdff0306c7222befc35a46,0,0,258,242,0,67
573e87c5b5ce5f565546417d91da4b78,0,0,530,4,0,0
ceb36da1a26eecc6429aa5cefb368a09,64,137,2,143,50,105
92e9aec54f16b2369aa899ff8400e57e,148,0,0,229,81,0
db306cdaf728d9e20ec1aa26a8ef580b,0,0,409,111,20,0
76dcf3df28d48ad05d081ba199b23079,0,0,515,0,0,0
13ad238ff80cde86ce862692d31236d7,39,6,0,47,461,0
9f6496504e6c9c4b0547e33f8588c57b,0,0,591,0,0,0
ca019dc1f7991a3f2a30faf861bee144,0,0,452,64,0,0
5fef5a321dc655e2e0ad1ae078fa990b,27,0,403,79,0,0
6af6d69b3f36162218c3e7547a4c7ee2,256,109,0,0,19,57
d56f1419fe0ba3660eedfc4c17f2a4e7,0,0,551,0,0,0
b45b1e2432a51b6d3c1da778968d4d15,0,408,0,0,0,78
02c291efa8484cb66bd16b95e92217fa,0,0,167,176,0,178
d2feef2e58146dfe36661193a8106c42,0,0,544,15,0,0
bd90a98c23d636b48b05139bd65d9970,226,58,0,0,93,80
03488bce59c2ba6f5899d9c589a86aa2,0,495,0,0,0,0
fb1b04ed6ac7ff4bd54a4b61d8c72e43,253,91,0,0,0,0
a8e2d1b2b6da0eea1ab4a6e3af33f556,65,25,0,99,298,0
98cdfc3b4b6a5011551c22c4678a0c40,0,232,0,0,0,229
279a31f7cbc8f74fa2b1729a1faff4f6,0,0,544,43,0,0
1fe113e847c51b5dc45da21b0cf1d22b,10,3,324,187,0,18
fda4fdb789ae3c776c1b1c9876328ebb,0,3,0,0,0,481
286e1df72794446d5c5951141b90b604,0,0,173,385,0,0
18c95fb5b9dbfd87d20f1dcdc8488cba,14,108,0,0,32,275
b287a8176214240a981eefa5cd3a100d,0,0,327,259,0,0
c35553bc42a0a8d572bf5e99d2af0b4d,0,0,455,144,0,6
702af9e944edfd5a1a7f0dce0d566376,70,0,28,265,183,0
